CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,CD_RGI,NM_RGI,CD_CONCURB,NM_CONCURB,v0001,v0002,v0003,v0004,v0005,v0006,v0007
431440705160131,Urbana,1,0,"0,0362946",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,450,267,267,0,"2,1","0,0826",218
431440705160132,Urbana,1,0,"0,0121550",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,8,96,96,0,"1,6","0,0000",5
431440705160133,Urbana,1,0,"0,0110680",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,32,160,160,0,"1,6","0,1000",20
431440705160134,Urbana,1,0,"0,1127641",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,710,542,542,0,"2,1","0,0270",333
431440705160135,Urbana,1,0,"0,2628665",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,90,45,45,0,"2,6","0,0000",35
431440705160136,Urbana,1,0,"0,0691314",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,265,144,144,0,"2,5","0,0000",105
431440705180001,Urbana,1,0,"0,1419945",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,592,284,283,1,"2,5","0,0215",233
431440705180002,Urbana,1,0,"0,0043359",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,154,97,97,0,"2,0","0,0658",76
431440705180003,Urbana,1,0,"0,1427250",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,142,56,56,0,"2,8","0,0000",51
431440705180004,Urbana,1,0,"0,0066573",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,175,143,143,0,"1,8","0,0909",99
431440705180005,Urbana,1,0,"0,2060799",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,629,323,323,0,"2,3","0,0257",272
431440705180006,Urbana,1,0,"0,0392484",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,192,96,96,0,"2,6","0,0000",75
431440705180007,Urbana,1,0,"0,0884133",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,565,308,308,0,"2,3","0,0205",244
431440705180008,Urbana,1,0,"0,0075748",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,176,108,108,0,"2,1","0,0353",85
431440705180009,Urbana,1,0,"0,0071757",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,178,112,112,0,"2,0","0,0115",87
431440705180010,Urbana,1,0,"0,0891416",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,520,279,279,0,"2,5","0,0519",212
431440705180011,Urbana,1,0,"0,0490079",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,286,125,125,0,"2,8","0,0588",102
431440705180012,Urbana,1,0,"0,1090444",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,559,276,274,2,"2,4","0,0224",223
431440705180013,Urbana,1,0,"0,1116472",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,438,208,208,0,"2,5","0,0698",172
431440705180014,Urbana,1,0,"0,0815195",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,509,237,237,0,"2,5","0,0345",203
431440705180015,Urbana,1,0,"0,1253829",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,735,323,323,0,"2,6","0,0451",288
431440705180016,Urbana,1,0,"0,1357141",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,663,312,312,0,"2,4","0,0532",282
431440705180017,Urbana,1,0,"0,1440545",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,709,327,327,0,"2,6","0,0292",274
431440705180018,Urbana,1,0,"0,1002815",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,560,268,268,0,"2,4","0,0476",231
431440705180020,Urbana,1,0,"0,1543249",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,975,427,427,0,"2,7","0,0168",357
431440705180021,Urbana,1,0,"0,1511462",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,781,370,369,1,"2,4","0,0633",316
431440705180022,Urbana,1,0,"0,0625060",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,353,157,157,0,"2,8","0,0630",127
431440705180023,Urbana,1,0,"0,0945624",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,511,296,296,0,"2,2","0,1568",236
431440705180024,Urbana,1,0,"0,1295244",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,96,27,25,2,"3,0","0,0909",22
431440705180025,Urbana,1,0,"0,1928389",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,808,360,360,0,"2,6","0,0456",307
431440705180026,Urbana,1,1,"0,0616831",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070045,Bom Jesus,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,450,195,195,0,"2,6","0,0230",174
431440705180027,Urbana,1,0,"0,0096908",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,154,120,120,0,"2,0","0,0000",77
431440705180030,Urbana,1,1,"0,1048150",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070045,Bom Jesus,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,592,284,284,0,"2,5","0,0292",240
431440705180031,Urbana,1,1,"0,0635895",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,630,246,246,0,"2,9","0,0457",219
431440705180032,Urbana,1,1,"0,0729232",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,696,277,277,0,"2,8","0,0356",253
431440705180033,Urbana,1,1,"0,0719590",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,902,305,305,0,"3,1","0,0417",288
431440705180034,Urbana,1,1,"0,0589892",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,701,266,266,0,"2,9","0,0776",245
431440705180035,Urbana,1,1,"0,0572104",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,737,255,255,0,"3,0","0,0329",243
431440705180036,Urbana,1,1,"0,0825206",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,930,376,376,0,"2,8","0,0178",337
431440705180037,Urbana,1,1,"0,1329279",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070045,Bom Jesus,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,628,239,239,0,"2,8","0,0724",221
431440705180038,Urbana,1,1,"0,1136335",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070045,Bom Jesus,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,718,325,325,0,"2,6","0,0466",279
431440705180039,Urbana,1,1,"0,1148677",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070045,Bom Jesus,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,764,321,321,0,"2,7","0,0427",281
431440705180041,Urbana,1,1,"0,0748127",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070045,Bom Jesus,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,480,194,194,0,"2,7","0,0568",176
431440705180042,Urbana,1,1,"0,1098496",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070045,Bom Jesus,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,745,304,304,0,"2,7","0,0255",275
431440705180044,Urbana,1,1,"0,0352639",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,383,137,137,0,"2,9","0,0226",133
431440705180045,Urbana,1,1,"0,0440409",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,532,200,200,0,"2,9","0,0220",182
431440705180046,Urbana,1,1,"0,0451993",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,505,176,176,0,"3,0","0,0361",166
431440705180047,Urbana,1,1,"0,0309729",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,376,134,134,0,"2,9","0,0391",128
431440705180048,Urbana,1,1,"0,0460807",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,577,197,197,0,"3,1","0,0428",187
431440705180051,Urbana,1,0,"0,1296605",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,717,317,316,1,"2,5","0,0106",282
431440705180052,Urbana,1,0,"0,1493908",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,686,314,313,1,"2,6","0,0039",256
431440705180053,Urbana,1,0,"0,2655837",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,1058,430,430,0,"2,7","0,0415",386
431440705180054,Urbana,1,0,"0,1863298",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,1014,425,425,0,"2,7","0,0052",381
431440705180055,Urbana,2,0,"1,9073673",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,647,309,308,1,"2,6","0,0040",252
431440705180056,Urbana,2,0,"5,5402637",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,222,103,102,1,"2,7","0,0247",81
431440705180057,Urbana,2,4,"5,3021515",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,5,7,7,0,"1,7","0,0000",3
431440705180058,Urbana,2,0,"3,9742789",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,518,236,236,0,"2,6","0,0050",199
431440705180059,Urbana,1,0,"0,3939817",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,474,237,237,0,"2,5","0,0259",193
431440705180060,Urbana,1,0,"0,1050714",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,509,246,246,0,"2,5","0,0300",200
431440705180061,Urbana,1,0,"0,1007202",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,663,298,298,0,"2,6","0,0667",255
431440705180063,Urbana,1,0,"0,1450009",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,881,395,395,0,"2,6","0,0352",341
431440705180065,Urbana,1,0,"0,1181979",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,565,238,238,0,"2,6","0,0140",215
431440705180066,Urbana,1,0,"0,0995264",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,340,152,152,0,"2,6","0,0620",129
431440705180067,Urbana,1,0,"0,3113599",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,537,255,255,0,"2,6","0,0619",210
431440705180070,Urbana,1,0,"0,1059144",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,611,261,261,0,"2,6","0,0171",234
431440705180071,Urbana,1,0,"0,3091800",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,625,285,285,0,"2,7","0,0043",231
431440705180073,Urbana,1,1,"0,0401090",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070013,Ocupação Estrada do Engenho,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,308,119,119,0,"2,9","0,0185",108
431440705180074,Urbana,1,0,"0,1277768",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,504,257,257,0,"2,3","0,0639",219
431440705180075,Urbana,1,0,"0,1543807",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,907,453,453,0,"2,4","0,0447",380
431440705180076,Urbana,1,0,"0,0846457",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,535,232,232,0,"2,6","0,0634",205
431440705180077,Urbana,1,0,"0,1620776",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,585,239,239,0,"2,6","0,0498",221
431440705180078,Urbana,1,0,"0,0893594",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,475,228,228,0,"2,4","0,0299",201
431440705180079,Urbana,1,0,"0,0954804",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,718,346,346,0,"2,3","0,0586",307
431440705180080,Urbana,1,0,"0,0292944",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,574,342,342,0,"2,1","0,0476",273
431440705180081,Urbana,1,0,"0,0143340",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,561,384,384,0,"1,9","0,0232",302
431440705180082,Urbana,1,0,"0,0358245",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,788,281,281,0,"3,0","0,0377",265
431440705180083,Urbana,1,0,"0,0154340",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,601,240,240,0,"2,9","0,0386",207
431440705180084,Urbana,1,0,"0,0129726",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,584,237,237,0,"2,7","0,0607",214
431440705180085,Urbana,1,0,"0,0109242",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,470,237,237,0,"2,4","0,0938",192
431440705180086,Urbana,1,0,"0,0710348",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,636,280,280,0,"2,6","0,0528",246
431440705180087,Urbana,1,0,"0,1487441",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,938,491,491,0,"2,3","0,0264",416
431440705180088,Urbana,1,0,"0,1652998",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,1090,533,533,0,"2,4","0,0374",454
431440705180089,Urbana,1,0,"0,0220576",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,419,256,256,0,"2,0","0,0095",211
431440705180090,Urbana,1,0,"0,0904632",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,593,226,226,0,"2,8","0,0524",210
431440705180091,Urbana,1,0,"0,0361742",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,192,87,87,0,"2,6","0,0822",73
431440705180092,Urbana,1,0,"0,0672522",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,244,112,112,0,"2,5","0,0928",97
431440705180093,Urbana,1,0,"0,1206721",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,463,210,210,0,"2,8","0,0667",165
431440705180094,Urbana,1,0,"0,0564789",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,442,175,175,0,"2,7","0,0061",164
431440705180095,Urbana,1,1,"0,0239957",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070048,Clara Nunes,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,306,123,123,0,"2,6","0,0339",118
431440705180096,Urbana,1,1,"0,0220263",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070048,Clara Nunes,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,274,98,98,0,"2,9","0,0215",93
431440705180097,Urbana,1,0,"0,1549556",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,835,402,402,0,"2,4","0,1009",347
431440705180098,Urbana,1,1,"0,0803593",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070052,Darci Ribeiro,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,652,260,260,0,"2,9","0,0702",228
431440705180100,Urbana,1,1,"0,0709188",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070045,Bom Jesus,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,501,219,219,0,"2,6","0,0255",196
431440705180101,Urbana,1,0,"0,1383571",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,679,321,321,0,"2,4","0,0216",278
431440705180102,Urbana,1,0,"0,0308445",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,135,70,69,1,"2,5","0,0600",50
431440705180103,Urbana,1,1,"0,0555366",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070045,Bom Jesus,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,347,136,136,0,"2,8","0,0328",122
431440705180104,Urbana,1,1,"0,0220672",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070054,Dunas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,200,80,80,0,"2,8","0,0278",72
431440705180105,Urbana,1,0,"0,0718785",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,568,272,272,0,"2,3","0,0407",246
431440705180106,Urbana,1,0,"0,1024752",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,614,272,272,0,"2,7","0,0178",225
431440705180107,Urbana,1,0,"0,0473757",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,572,227,227,0,"2,8","0,0529",208
431440705180108,Urbana,1,0,"0,0070865",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,146,123,123,0,"1,9","0,0132",76
