CD_setor,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00008,V00009,V00010,V00011,V00012,V00013,V00014,V00015,V00016,V00017,V00018,V00019,V00020,V00021,V00022,V00023,V00024,V00025,V00026,V00027,V00028,V00029,V00030,V00031,V00032,V00033,V00034,V00035,V00036,V00037,V00038,V00039,V00040,V00041,V00042,V00043,V00044,V00045,V00046,V00047,V00048,V00049,V00050,V00051,V00052,V00053,V00054,V00055,V00056,V00057,V00058,V00059,V00060,V00061,V00062,V00063,V00064,V00065,V00066,V00067,V00068,V00069,V00070,V00071,V00072,V00073,V00074,V00075,V00076,V00077,V00078,V00079,V00080,V00081,V00082,V00083,V00084,V00085,V00086,V00087,V00088,V00089
431440705150143,190,0,0,190,423,0,0,67,0,0,187,0,0,236,0,0,47,73,52,16,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,67,187,236,47,73,52,16,X,0,0,0,0,0,4,0,419,X,0,66
431440705150144,158,0,0,158,371,0,0,40,0,0,173,0,0,198,0,0,49,49,32,16,9,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,40,173,198,49,49,32,16,9,X,X,0,0,0,366,0,5,40,0,0
431440705150145,56,0,0,56,142,0,0,22,0,0,67,0,0,75,0,0,15,9,22,9,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,22,67,75,15,9,22,9,0,0,X,0,0,0,142,0,0,22,0,0
431440705160001,147,0,3,147,271,0,7,11,0,X,111,0,5,160,0,X,66,49,25,5,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,6,0,141,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,271,11,111,160,66,49,25,5,X,0,X,0,0,0,13,0,258,0,0,11
431440705160002,130,0,0,130,233,0,0,5,0,0,90,0,0,143,0,0,65,42,15,5,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,5,90,143,65,42,15,5,X,0,X,0,0,0,X,0,232,0,0,5
431440705160003,112,X,0,112,219,X,0,11,0,0,89,X,0,130,X,0,53,26,23,7,X,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,109,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,11,89,130,53,26,23,7,X,X,0,0,0,0,7,X,211,0,0,11
431440705160004,125,X,0,125,219,X,0,7,0,0,65,X,0,154,0,0,60,43,17,3,X,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,X,119,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,7,65,154,60,43,17,3,X,0,0,0,0,0,6,3,210,0,0,7
431440705160005,83,0,X,83,159,0,X,10,0,0,61,0,X,98,0,0,37,25,13,7,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,20,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,159,10,61,98,37,25,13,7,X,0,0,0,0,0,42,0,117,X,0,9
431440705160006,166,0,4,166,340,0,4,20,0,0,136,0,3,204,0,X,60,57,31,17,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,29,0,136,X,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,340,20,136,204,60,57,31,17,X,0,0,0,0,0,64,0,274,X,0,19
431440705160007,138,0,6,138,298,0,6,17,0,0,125,0,X,173,0,5,44,48,32,10,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,58,0,80,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,298,17,125,173,44,48,32,10,X,X,0,0,0,0,141,0,157,9,0,8
431440705160008,245,0,11,245,465,0,15,38,0,X,195,0,4,270,0,11,117,65,41,17,3,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,X,0,0,0,0,0,0,0,43,0,202,0,0,0,0,0,0,0,0,0,9,X,0,0,0,0,0,0,0,0,0,465,38,195,270,117,65,41,17,3,X,0,0,0,0,85,0,380,7,0,31
431440705160009,110,0,26,110,230,0,26,14,0,0,103,0,10,127,0,16,36,41,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,36,0,74,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,230,14,103,127,36,41,20,13,0,0,0,0,0,0,91,0,139,5,0,9
431440705160010,221,0,15,221,379,0,15,20,0,0,180,0,0,199,0,15,114,69,28,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,20,0,201,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,379,20,180,199,114,69,28,7,3,0,0,0,0,0,34,0,345,0,0,20
431440705160011,250,0,23,250,447,0,23,15,0,0,194,0,8,253,0,15,113,94,29,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,11,0,239,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,447,15,194,253,113,94,29,11,3,0,0,0,0,0,20,0,427,X,0,14
431440705160012,130,0,0,130,257,0,0,9,0,0,105,0,0,152,0,0,43,58,20,7,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,9,105,152,43,58,20,7,X,0,0,0,0,0,31,0,226,0,0,9
431440705160013,133,0,0,133,223,0,0,8,0,0,90,0,0,133,0,0,73,42,8,8,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8,90,133,73,42,8,8,X,0,0,0,0,0,38,0,185,0,0,8
431440705160014,375,0,7,375,705,0,8,42,0,X,312,0,3,393,0,5,169,124,56,17,6,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,6,X,0,0,0,0,0,0,0,0,98,0,276,X,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,705,42,312,393,169,124,56,17,6,0,X,X,0,0,229,0,475,13,0,29
431440705160015,150,0,0,150,315,0,0,21,0,0,139,0,0,176,0,0,52,44,43,9,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,21,139,176,52,44,43,9,X,0,0,0,0,0,77,0,238,4,0,17
431440705160017,105,0,0,105,207,0,0,10,0,0,90,0,0,117,0,0,40,38,19,7,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,10,90,117,40,38,19,7,0,X,0,0,0,0,20,0,187,X,0,9
431440705160018,175,0,0,175,366,0,0,28,0,0,155,0,0,211,0,0,63,58,37,13,X,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,28,155,211,63,58,37,13,X,X,0,X,0,0,103,0,263,7,0,21
431440705160019,125,0,X,125,229,0,X,5,0,0,87,0,X,142,0,X,58,40,18,8,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,50,0,75,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,229,5,87,142,58,40,18,8,X,0,0,0,0,0,117,0,112,3,0,X
431440705160020,225,0,X,225,461,0,X,25,0,0,219,0,0,242,0,X,82,85,32,19,5,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,48,0,176,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,461,25,219,242,82,85,32,19,5,X,0,0,0,0,130,0,329,11,0,14
431440705160021,157,X,0,157,383,X,0,32,0,0,186,X,0,197,X,0,44,47,39,12,12,X,X,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,9,25,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,32,186,197,44,47,39,12,12,X,X,0,0,0,312,23,48,25,3,4
431440705160022,220,0,0,220,477,0,0,38,0,0,219,0,0,258,0,0,89,59,41,18,11,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,38,219,258,89,59,41,18,11,0,0,0,0,X,343,0,134,32,0,6
431440705160023,232,0,0,232,518,0,0,41,0,0,222,0,0,296,0,0,76,68,53,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,41,222,296,76,68,53,28,7,0,0,0,0,0,392,0,126,35,0,6
431440705160024,164,0,7,164,342,0,7,21,0,0,152,0,3,190,0,4,60,53,33,15,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,73,0,91,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,342,21,152,190,60,53,33,15,X,0,X,0,0,0,168,0,174,14,0,7
431440705160025,204,0,11,204,399,0,14,17,0,X,168,0,5,231,0,9,73,83,35,11,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,X,0,0,0,0,0,0,13,0,191,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,399,17,168,231,73,83,35,11,X,X,0,0,0,0,24,0,375,3,0,14
431440705160026,115,0,0,115,250,0,0,11,0,0,109,0,0,141,0,0,36,48,12,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,11,109,141,36,48,12,13,6,0,0,0,0,0,137,0,113,6,0,5
431440705160027,172,0,0,172,272,0,0,15,0,0,116,0,0,156,0,0,103,46,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,15,116,156,103,46,15,8,0,0,0,0,0,0,117,0,155,11,0,4
431440705160028,126,0,0,126,209,0,0,3,0,0,88,0,0,121,0,0,68,39,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,93,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,3,88,121,68,39,13,6,0,0,0,0,0,0,65,0,142,X,0,X
431440705160029,197,0,0,197,315,0,0,10,0,0,131,0,0,184,0,0,114,58,16,8,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,180,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,10,131,184,114,58,16,8,X,0,0,0,0,0,27,0,287,0,0,10
431440705160030,171,0,0,171,356,0,0,20,0,0,153,0,0,203,0,0,76,46,26,13,6,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,20,153,203,76,46,26,13,6,X,0,X,0,0,144,0,212,8,0,12
431440705160031,193,0,0,193,382,0,0,11,0,0,167,0,0,215,0,0,84,54,40,9,3,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,11,167,215,84,54,40,9,3,X,X,0,0,0,233,0,149,7,0,4
431440705160032,57,0,0,57,129,0,0,10,0,0,60,0,0,69,0,0,15,22,12,7,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,X,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,10,60,69,15,22,12,7,0,X,0,0,0,0,76,X,51,5,0,5
431440705160033,95,0,0,95,205,0,0,16,0,0,95,0,0,110,0,0,30,35,18,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,16,95,110,30,35,18,9,3,0,0,0,0,0,41,0,164,X,0,15
431440705160034,140,0,0,140,293,0,0,22,0,0,132,0,0,161,0,0,50,48,26,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,22,132,161,50,48,26,11,5,0,0,0,0,0,63,0,230,4,0,18
431440705160035,114,0,X,114,211,0,X,6,0,0,94,0,X,117,0,0,50,42,13,7,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,14,0,100,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,211,6,94,117,50,42,13,7,X,0,0,0,0,0,29,0,182,X,0,5
431440705160036,108,0,31,108,214,0,31,4,0,0,89,0,19,125,0,12,41,44,16,3,X,X,0,0,X,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,32,X,73,X,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,0,0,0,214,4,89,125,41,44,16,3,X,X,0,0,X,0,79,X,131,X,0,X
431440705160037,110,0,0,110,233,0,0,18,0,0,103,0,0,130,0,0,35,45,20,5,3,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,X,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,18,103,130,35,45,20,5,3,X,X,0,0,0,175,X,57,13,0,5
431440705160038,169,0,X,169,303,0,X,9,0,0,128,0,X,175,0,0,72,69,21,5,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,40,3,126,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,303,9,128,175,72,69,21,5,X,0,0,0,0,0,83,4,216,4,0,5
431440705160039,223,0,36,223,399,0,36,11,0,0,172,0,17,227,0,19,110,73,23,15,X,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,52,0,171,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,399,11,172,227,110,73,23,15,X,0,0,0,X,0,115,0,284,4,0,7
431440705160040,182,0,X,182,401,0,X,17,0,0,166,0,X,235,0,0,54,66,43,14,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,68,0,114,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,401,17,166,235,54,66,43,14,X,X,X,0,0,0,174,0,227,7,0,10
431440705160041,39,0,0,39,88,0,0,6,0,0,42,0,0,46,0,0,11,13,11,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,6,42,46,11,13,11,X,X,0,0,0,0,0,61,7,20,3,0,3
431440705160042,93,0,0,93,229,0,0,38,0,0,97,0,0,132,0,0,26,31,15,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,38,97,132,26,31,15,12,6,3,0,0,0,0,197,0,32,32,0,6
431440705160043,307,0,0,307,673,0,0,70,0,0,317,0,0,356,0,0,113,92,58,26,14,3,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,70,317,356,113,92,58,26,14,3,0,0,0,X,391,0,282,46,0,24
431440705160044,44,X,24,44,88,X,24,9,0,0,42,X,18,46,X,6,16,18,5,4,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,10,0,34,0,0,0,X,X,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,88,9,42,46,16,18,5,4,X,0,0,0,0,0,23,0,65,3,0,6
431440705160045,191,0,0,191,398,0,0,29,0,0,172,0,0,226,0,0,67,72,27,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,X,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,29,172,226,67,72,27,19,6,0,0,0,0,0,262,3,133,17,0,12
431440705160046,97,3,5,97,181,7,5,10,0,0,72,3,5,109,4,0,43,29,20,5,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,92,X,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,181,10,72,109,43,29,20,5,0,0,0,0,0,0,7,0,172,0,0,9
431440705160047,147,0,0,147,312,0,0,18,0,0,144,0,0,168,0,0,49,54,28,12,3,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,18,144,168,49,54,28,12,3,0,0,X,0,0,194,16,102,10,0,8
431440705160048,191,0,0,191,423,0,0,37,0,0,180,0,0,243,0,0,63,66,37,13,8,3,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,38,26,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,37,180,243,63,66,37,13,8,3,X,0,0,0,297,70,54,24,8,5
431440705160049,96,0,0,96,213,0,0,18,0,0,95,0,0,118,0,0,25,35,27,8,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,18,95,118,25,35,27,8,X,0,0,0,0,0,0,0,213,0,0,18
431440705160050,72,0,0,72,196,0,0,42,0,0,95,0,0,101,0,0,18,18,15,12,7,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,42,95,101,18,18,15,12,7,0,X,0,0,0,196,0,0,42,0,0
431440705160052,190,0,0,190,471,0,0,34,0,0,203,0,0,268,0,0,41,68,47,20,12,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,34,203,268,41,68,47,20,12,X,X,0,0,0,408,32,31,27,6,X
431440705160053,109,0,X,109,263,0,17,26,0,0,113,0,9,150,0,8,27,32,30,18,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,87,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,263,26,113,150,27,32,30,18,X,0,0,0,0,0,212,0,51,21,0,5
431440705160054,195,0,0,195,468,0,0,25,0,0,202,0,0,266,0,0,49,63,46,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,35,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,25,202,266,49,63,46,30,7,0,0,0,0,0,390,0,77,20,0,5
431440705160055,176,0,25,176,384,0,25,22,0,0,156,0,0,228,0,25,53,67,33,18,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,102,0,74,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,384,22,156,228,53,67,33,18,4,X,0,0,0,0,237,0,147,14,0,8
431440705160056,164,0,0,164,345,0,0,10,0,0,145,0,0,200,0,0,51,63,34,14,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,X,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,10,145,200,51,63,34,14,X,0,0,0,0,0,170,X,173,4,0,6
431440705160057,181,0,24,181,383,0,24,24,0,0,157,0,10,226,0,14,51,73,44,11,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,43,X,137,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,383,24,157,226,51,73,44,11,X,0,0,0,0,0,96,X,286,3,0,21
431440705160058,160,X,X,160,299,8,X,10,0,X,118,5,X,181,3,X,67,61,20,10,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,X,0,0,0,0,0,0,0,0,0,79,X,79,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,299,10,118,181,67,61,20,10,X,0,0,0,0,0,163,3,133,8,X,X
431440705160059,121,0,0,121,241,0,0,15,0,0,101,0,0,140,0,0,38,56,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,15,101,140,38,56,17,10,0,0,0,0,0,0,0,0,241,0,0,15
431440705160060,271,0,0,271,673,0,0,89,0,0,307,0,0,366,0,0,69,97,56,29,8,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,5,111,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,89,307,366,69,97,56,29,8,9,0,0,0,3,445,8,219,61,0,28
431440705160061,242,0,0,242,644,0,0,87,0,0,291,0,0,353,0,0,60,64,62,30,14,7,3,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,6,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,87,291,353,60,64,62,30,14,7,3,X,X,0,627,15,X,82,5,0
431440705160062,146,0,0,146,405,0,0,66,0,0,195,0,0,210,0,0,29,38,36,30,7,5,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,66,195,210,29,38,36,30,7,5,X,0,0,0,400,0,5,66,0,0
431440705160063,257,0,0,257,629,0,0,66,0,0,290,0,0,339,0,0,63,89,59,29,10,5,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,66,290,339,63,89,59,29,10,5,X,X,0,0,484,0,145,57,0,9
431440705160064,243,0,0,243,615,0,0,42,0,0,295,0,0,320,0,0,56,75,65,28,14,4,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,42,295,320,56,75,65,28,14,4,0,X,0,0,508,0,107,36,0,6
431440705160065,79,0,0,79,128,0,0,9,0,0,50,0,0,78,0,0,41,30,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,9,50,78,41,30,5,3,0,0,0,0,0,0,0,0,128,0,0,9
431440705160066,92,0,32,92,220,0,32,23,0,0,107,0,7,113,0,25,27,23,28,10,3,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,59,0,33,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,220,23,107,113,27,23,28,10,3,0,0,X,0,0,156,0,64,17,0,6
431440705160067,61,0,0,61,129,0,0,16,0,0,62,0,0,67,0,0,24,15,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,16,62,67,24,15,13,9,0,0,0,0,0,0,82,0,47,11,0,5
431440705160068,120,0,0,120,204,0,0,14,0,0,79,0,0,125,0,0,69,25,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,14,79,125,69,25,19,7,0,0,0,0,0,0,0,0,204,0,0,14
431440705160069,339,0,60,339,725,0,60,79,0,0,324,0,17,401,0,43,105,128,70,28,6,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,77,0,262,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,725,79,324,401,105,128,70,28,6,X,0,0,0,0,165,0,560,19,0,60
431440705160070,169,0,4,169,405,0,4,30,0,0,199,0,0,206,0,4,34,73,30,26,5,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,86,0,83,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,405,30,199,206,34,73,30,26,5,X,0,0,0,0,212,0,193,11,0,19
431440705160071,153,0,36,153,358,0,36,28,0,0,154,0,9,204,0,27,35,59,35,21,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,66,X,86,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,358,28,154,204,35,59,35,21,X,X,0,0,0,0,166,X,191,8,0,20
431440705160072,174,0,36,174,378,0,36,27,0,0,153,0,7,225,0,29,56,63,30,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,47,X,126,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,378,27,153,225,56,63,30,19,6,0,0,0,0,0,113,5,260,7,X,19
431440705160073,286,0,0,286,478,0,0,21,0,0,163,0,0,315,0,0,147,96,36,5,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,21,163,315,147,96,36,5,X,X,0,0,0,0,0,0,478,0,0,21
